business_id|name|categories|city|review_count|stars
VVdbPZs0M6d_X5XdgyAhig|Bagel Bin|Bagels, Restaurants, Delis, Coffee & Tea, Food|Huntersville|95|3.5
E6k62X5-olqIqrPMQwboQw|QuikTrip|Food, Automotive, Gas Stations, Convenience Stores|Charlotte|5|4.0
yWw4jRQJYzuBLnt1EUbG7w|Lowe's Home Improvement|Building Supplies, Home Services|Gastonia|13|3.0
6_JXDo9GRvAstUx8vueslg|Dr Phone Fix & Repair Charlotte|IT Services & Computer Repair, Mobile Phone Repair, Appliances & Repair, Local Services|Charlotte|5|4.0
Y-alfMvoTX4xl6tbQhwVuw|Brewed Clues|Scavenger Hunts, Walking Tours, Beer Tours, Hotels & Travel, Active Life, Tours|Charlotte|6|5.0
nemBn5fmrwt8Ck0dsTjiNg|Matt Woodford - State Farm Insurance Agent|Financial Services, Insurance|Charlotte|4|5.0
IBIQUn_SqG7yqjqLqBtuKg|USPS|Post Offices, Public Services & Government|Charlotte|3|2.5
8rVOVcTKyxKLOgNdktGfwQ|Papa Murphy's|Restaurants, Pizza, Fast Food|Cornelius|4|5.0
7LLU_dpe7iN97nJzYmTvjQ|Hanaya Garden|Sushi Bars, Japanese, Restaurants|Charlotte|30|4.0
RxtaiNM8wK2U924dq3siTQ|Rolle Oral & Facial Surgery|Cosmetic Dentists, Health & Medical, Oral Surgeons, Dentists, Cosmetic Surgeons, Doctors|Cornelius|5|2.0
Dh5qnW_QyDFiF7d53gQDKw|CRIV|Shopping, Shoe Stores, Accessories, Fashion, Women's Clothing|Charlotte|18|3.5
X7_fyzTdFgUvG5GrZKOCxw|Guitar Center|Local Services, Shopping, Musical Instrument Services, Musical Instruments & Teachers, Guitar Stores|Matthews|12|3.0
Wi5EqyezUz14wIWnOaR-2w|Paul Beaune NY Salon|Beauty & Spas, Hair Salons|Charlotte|9|4.0
52cOElVIgms1aTK7HY18XQ|SouthPark Morrison|Real Estate, Apartments, Home Services|Charlotte|18|2.5
OKhTTal4YB5NQurTU1vdTg|AAA - Pineville|Auto Repair, Automotive, Tires, Oil Change Stations, Insurance, Travel Services, Financial Services, Hotels & Travel, Transmission Repair|Charlotte|12|4.0
XqeZKk07p2Nr76EyM9EOuw|Elegant Nail|Beauty & Spas, Nail Salons|Charlotte|64|3.5
Cdk3wRR7TwJb1JW7agPJXw|Pint Central|Beer Gardens, Nightlife, Bars, Restaurants, Argentine, Beer Bar, Tapas Bars, American (New)|Charlotte|194|4.0
O0vzygpOkT67CXeyqMHxuA|Planet Automotive Group|Car Dealers, Financial Services, Auto Parts & Supplies, Automotive, Auto Repair|Charlotte|4|2.5
nICEDIVnk6OJZMaDr1Dz3A|Los Alegres Compadres Family Mexican Restaurant|Mexican, Restaurants|Pineville|4|3.5
r_W5vN-Q6-90Tk9CLO1Iew|Mattress Firm Market Square|Home Decor, Mattresses, Shopping, Home & Garden, Shades & Blinds, Home Services, Furniture Stores|Huntersville|6|3.5
DI8SC8MF0wh3ba45aN9dTw|Dunkin' Donuts|Restaurants, American (Traditional)|Charlotte|8|2.5
sQIH-MmfdI2xyXa6acyYhg|A Taste Of Carolina|American (Traditional), Restaurants|Charlotte|36|3.5
j2vNoPv7Jzvvj7rbsT7vAA|Bojangles' Famous Chicken 'n Biscuits|Fast Food, Restaurants|Charlotte|27|2.0
6z7PRsqKQKF8BJO1olL3AQ|Bb&t|Banks & Credit Unions, Financial Services|Charlotte|3|1.5
fu-46kZ-jlgpVJHCiMYE6g|Goodwill - Franklin Square|Community Service/Non-Profit, Local Services, Thrift Stores, Shopping|Lowell|3|4.5
_5UX8NPAjECLrNP-aTayBw|Lunchbox Records|Books, Mags, Music & Video, Vinyl Records, Music & DVDs, Shopping|Charlotte|69|4.5
VNRxZ4WX-n37xZEAKsiLsw|Scrubs Cleaning Services|Office Cleaning, Professional Services, Home Cleaning, Home Services|Matthews|5|3.5
K2jAmlk5L69mU0N3akAkVA|Fancy Pants|Home & Garden, Furniture Stores, Fashion, Shopping, Baby Gear & Furniture, Children's Clothing|Charlotte|3|3.0
pZUS-Bgd02-YgskCS4mXoA|Indigo Cafe|Restaurants, Comfort Food, Southern, Food, Specialty Food|Charlotte|4|4.0
qUD8CdIKf0NjS7y_bWFTzw|Leon C. Lester Jr. DDS, PA|Health & Medical, Cosmetic Dentists, Orthodontists, General Dentistry, Dentists|Charlotte|3|2.5
kByTQFPz2kGwIwNGZGUb7Q|Canvas Tattoo & Art Gallery|Art Galleries, Arts & Entertainment, Beauty & Spas, Tattoo, Shopping|Charlotte|23|4.5
sdjkEXdhbSO3QOJpOvLKkQ|McDonald's|Salad, Restaurants, Burgers, Desserts, Fast Food, Coffee & Tea, Food|Charlotte|20|2.0
FQVSSUz24qlrq7vVc3R7LA|Scott Clark Toyota Service Center|Auto Repair, Automotive|Matthews|6|2.5
AaWsOoO55S1bswPvaox8ww|UPS Customer Center|Packing Supplies, Shopping, Local Services, Shipping Centers|Charlotte|13|2.0
mB7b7pXXxLHQah97JFIWmw|FM Auto Service|Auto Repair, Auto Parts & Supplies, Automotive|Charlotte|6|4.0
3wHX_tykd_p_J8b9EoefMA|Uptown Veterinary Hospital|Pet Services, Pets, Veterinarians|Charlotte|29|5.0
vFKgBQNQlHV9W_hhAtANeA|Blakeney|Shopping, Shopping Centers|Charlotte|22|3.5
SM1d5mFTp-orWqlqGrB2QA|New Bern Lynx Station|Public Transportation, Transportation, Hotels & Travel|Charlotte|4|4.0
gQJVx6bl_PfbiEHNk6xkWw|Hilton Garden Inn - Ayrsley|Hotels & Travel, Event Planning & Services, Hotels|Charlotte|22|3.0
PbOnLu9ZVqG88oVem8_khA|Lava Bistro & Bar|Restaurants, American (New), Breakfast & Brunch|Charlotte|4|3.0
sKLJZxUmXyTRCeYZdUdZRQ|Synergy Holistic Health|Nutritionists, Traditional Chinese Medicine, Acupuncture, Medical Centers, Chiropractors, Health & Medical|Charlotte|6|3.5
74Axsl-zR_VDBGXRZajCPA|Potts Barber Shop|Beauty & Spas, Barbers|Cornelius|5|5.0
voGq1_FZHNZnFNhxKFFqcQ|Black's Tire & Auto Service|Tires, Transmission Repair, Oil Change Stations, Automotive, Auto Repair|Monroe|6|4.0
Kcn6HYhGDe7B75MPz-Jiwg|Audio Advice|Home Theatre Installation, Electronics, Home Services, Home Automation, Shopping|Pineville|8|5.0
Q5PJ0WETSPyxHzXyzrUE5w|Chaski Courier Service|Couriers & Delivery Services, Local Services|Pineville|3|3.5
qw6vA1hdgiToiQx1r9GdHw|Hawthorn Suites By Wyndham Charlotte|Hotels, Hotels & Travel, Event Planning & Services|Charlotte|17|2.0
VathuySAr0rR1eCT3k0M7w|Dupp&swat|Arts & Entertainment, Venues & Event Spaces, Event Planning & Services, Fashion, Shopping Centers, Hair Salons, Beauty & Spas, Shopping|Charlotte|5|5.0
EmGyGZgDxkBUGsPv4sgDAQ|Fishy Fish Market|Convenience Stores, Specialty Food, Food, Grocery, Seafood Markets|Charlotte|25|3.5
Rwij5_DKE8MD2mCzcnvGTw|Little Nest Portraits|Photographers, Pets, Pet Photography, Pet Services, Specialty Schools, Event Photography, Event Planning & Services, Education, Photography Stores & Services, Shopping, Session Photography, Photography Classes|Charlotte|4|5.0
Cm7PADnhAzW5R2fQPuelEQ|Huntersville Family Restaurant|American (Traditional), Restaurants|Huntersville|31|4.0
vVZ_4oNhCVuH8Tfr_uro9Q|Saeed's Bar & Grill|Dive Bars, Amateur Sports Teams, Bars, Nightlife, Pubs, Karaoke, Active Life|Cornelius|20|3.0
jjrjoMeuQqMSNdeJRdr1qA|Waffle House|Diners, Breakfast & Brunch, Restaurants, American (Traditional)|Charlotte|25|2.5
2EseSYpIwW6JaA0wUojd4Q|On The Border Mexican Grill & Cantina|Mexican, Restaurants, Tex-Mex|Gastonia|46|3.0
23lo3D53jS50i9yASgI28g|Abbott's Frozen Custard|Food, Ice Cream & Frozen Yogurt|Concord|4|3.5
EG95SsVi_xZ3AmcB4yFGpQ|Holiday Sip & Shop At The 7th Street Public Market|Shopping, Pop-up Shops|Charlotte|6|4.0
oB2VqZjVXsj2d6VS2K9kzA|Nails By Laila|Nail Salons, Beauty & Spas|Charlotte|7|4.5
BEpUZHL0FdBWa4egx1r2LQ|Pinkberry|Food, Ice Cream & Frozen Yogurt|Charlotte|58|4.0
b_EwWyquktOVBKMA9zZuGw|Safe-Card ID|Shopping, Office Equipment|Charlotte|3|2.5
KJ_1qW_DuSLcG0QzaTvWCQ|Queen City Ballroom|Fitness & Instruction, Active Life, Dance Studios, Event Planning & Services, Nightlife, Dance Schools, Venues & Event Spaces, Dance Clubs, Education, Arts & Entertainment, Performing Arts, Specialty Schools|Charlotte|6|4.5
hh1z7gy0k3fCdVQf9hZYfg|VN Tofu Food To Go|Vegetarian, Vegan, Vietnamese, Restaurants|Charlotte|3|3.5
vnkzZA9SnmckXHyS_fjANg|Charlotte Allstar Gymnastics and Cheerleading|Fitness & Instruction, Active Life, Specialty Schools, Amateur Sports Teams, Event Planning & Services, Party & Event Planning, Education, Dance Studios, Gymnastics, Venues & Event Spaces, Cheerleading|Matthews|8|4.0
dM_bvkmRli5sbvSik_uDMw|The Packhouse|American (Traditional), Bars, Restaurants, Cocktail Bars, Nightlife, Southern|Charlotte|104|4.0
a1ROVpBcobjd2rY64jSMsQ|Simply Sculpted Body Spa|Medical Spas, Weight Loss Centers, Beauty & Spas, Health & Medical|Charlotte|4|4.0
8A4RPphTLzwwrwREE2IBeQ|Bojangles|Fast Food, Restaurants|Stanley|6|2.0
UowplTMikVmB91hiQ_GaaA|Wiki Wiki Carwash|Car Wash, Auto Detailing, Automotive|Charlotte|48|3.5
g-BuoRJi5LOki0_rSWK2BA|Zeppelin|Cocktail Bars, Bars, Tapas/Small Plates, Nightlife, Restaurants|Charlotte|78|4.0
BoPPjIOONIT5svO-l1_gUg|Captain D's|Fish & Chips, Seafood, American (Traditional), Restaurants, Fast Food|Pineville|14|2.5
_mahHsC5HaOGJyPQkj-50g|Orangetheory Fitness Lake Norman - Cornelius|Active Life, Gyms, Interval Training Gyms, Boot Camps, Trainers, Fitness & Instruction|Cornelius|11|4.5
5nJ6nZ0kMNCYez3Yb9i-5g|Stacy Lesley, DDS|Dentists, Health & Medical, General Dentistry, Cosmetic Dentists|Concord|4|3.0
su5sBvJrgaD5Sh1SnvYzkw|Yummi Banh Mi Truck|Restaurants, Vietnamese, Food, Food Trucks|Charlotte|53|4.5
7yVp8g16IjOLNY5F_IexKw|Georgio's|Comfort Food, Restaurants, Breakfast & Brunch, American (New)|Cramerton|28|3.5
i4l_Qr_zIz6PgyDktkf5dA|Hickory Tavern|Chicken Wings, American (Traditional), Sports Bars, Restaurants, Nightlife, Bars, American (New)|Huntersville|75|3.0
RYG-7Sh1HHb03Wf5-iAgQw|Cruise Carts|Community Service/Non-Profit, Transportation, Airport Shuttles, Hotels & Travel, Local Services, Public Transportation|Charlotte|3|5.0
LINGjmkul21V06CJKCEZKA|Homejoy|Carpet Cleaning, Professional Services, Office Cleaning, Home Cleaning, Handyman, Home Services, Local Services|Charlotte|12|3.5
DbrTIUsRz3Q7k3WEABEGPg|ZABS Place|Accessories, Shopping, Thrift Stores, Fashion|Matthews|8|5.0
KILiLLcArAs1sLzcjAPo8A|Sure-Safe Moving and Storage|Movers, Home Services, Truck Rental, Self Storage, Automotive, Local Services|Denver|6|3.0
ixXStCwFjIjTO4ZjKRnQPQ|Puppy Luv Dog Grooming|Pet Groomers, Pet Services, Pets|Cornelius|10|3.0
4_ICI1ZNXyXs--nH0PTGDQ|CPR Cell Phone Repair Indian Trail|Local Services, Electronics Repair, Mobile Phone Repair, IT Services & Computer Repair, Shopping, Mobile Phones|Indian Trail|4|5.0
hlJM3SizTWY7jouTaSOOBA|CVS Pharmacy|Shopping, Drugstores|Huntersville|5|3.5
z3FpxjZOsRy77e_C5nPtnw|Carolina Dental Arts|Orthodontists, Endodontists, Cosmetic Dentists, Health & Medical, Dentists, General Dentistry|Charlotte|4|5.0
lS25Dwc5r4GgC64DpFhcrg|Tin Fulton Walker & Owen|Professional Services, General Litigation, Lawyers, Criminal Defense Law, Personal Injury Law, Divorce & Family Law|Charlotte|3|3.5
FGZ6XWd6J482Q5_HUiBK7Q|HighLife Central|Tobacco Shops, Jewelry, Arts & Entertainment, Head Shops, Shopping, Vape Shops|Charlotte|15|2.5
oEhf5o0WXfqdxxlEhBLtKQ|Powers Landreth|Lawyers, DUI Law, Professional Services, Traffic Ticketing Law, Criminal Defense Law|Charlotte|5|5.0
ZLNNXEZaCMhXuUovRTIGTw|Owen's Bagel & Deli|Coffee & Tea, Food, Delis, Restaurants, Bagels|Charlotte|322|4.5
qUqmTlchliF55jF7s4Xlmw|Chipotle Mexican Grill|Mexican, Restaurants, Fast Food, Tex-Mex, Sandwiches|Charlotte|62|3.5
Sp8DfXkAlaAACI2WQrvhIQ|China Fun|Asian Fusion, Chinese, Restaurants, Food|Charlotte|6|3.0
mkdF65FP4eBBQTCYkzxlcw|Fresh Off The Grill|Restaurants, Burgers, American (Traditional)|Concord|8|3.5
17QG3LVhGDpuAKtnyZF1bQ|Bank of America|Banks & Credit Unions, Financial Services|Charlotte|4|2.0
47i7RePvE1RMBANYOUwI2Q|Melon Cafe|Restaurants, Sandwiches, Breakfast & Brunch, Food, Cafes, Coffee & Tea|Charlotte|5|4.0
3kaVG4NkqermW1jKqAdg9A|LKN Designated Driver Service|Transportation, Limos, Taxis, Airport Shuttles, Hotels & Travel|Mooresville|3|2.5
kPfhSK0kcUmOTmC5DEjaDw|Doan's|Vegetarian, Restaurants, Vietnamese, Asian Fusion|Charlotte|234|4.0
bGWwwx6TsKXmH-sUChzIXA|The Flats at Mallard Creek|Real Estate, Home Services, Apartments, University Housing|Charlotte|3|1.0
mWEltFSw33nARGPLvZiAJw|Tacos El Nevado|Restaurants, Mexican|Charlotte|34|4.0
Jw0hEuSmKEjXmoSC3KcbvQ|Hardee's|Restaurants, American (New)|Belmont|3|3.0
BVECOSGZ00AYzrg2gimbJw|Town of Davidson|Parks, Active Life|Davidson|8|4.0
QSerbCSs6cs3rhF_caPz0Q|Mintview Obstetrics & Gynecology Associates PA|Health & Medical, Doctors, Obstetricians & Gynecologists|Charlotte|14|3.5
5IEAQ9KRg8TqYz_Qu_AOoA|Elegant Nails|Nail Salons, Beauty & Spas|Charlotte|15|2.5
1HhtYxh3EWKV_qzi0s6URQ|Julie's Boutique|Accessories, Women's Clothing, Shopping, Fashion, Shoe Stores|Charlotte|18|3.5
Mw7ckRYBGY2MazzW_bWUjQ|Cellular Sales, Verizon Wireless Authorized Retailer|Mobile Phones, Electronics, Shopping|Concord|3|1.0
2n7A5-zk0-d07MwfdxPazw|Animal Hospital of Cornelius|Veterinarians, Pet Sitting, Pet Services, Pets|Cornelius|5|5.0
8D-_dvdh0Ehu83MvqasTvQ|Studio Waverly|Hair Salons, Hair Stylists, Beauty & Spas|Charlotte|14|4.5
WENK5S15dcSt3zINQUxeKg|Danner Christopher J MD|Health & Medical, Obstetricians & Gynecologists, Doctors|Charlotte|3|5.0
_px51t9euERCqsDmvFwiWQ|Comfort Inn Matthews - Charlotte|Hotels & Travel, Event Planning & Services, Hotels|Matthews|13|2.5
n5zW70ppsr4EHjIA3XBN5w|Nikki's 1st Burstday @ Pinky's Westside Grill H'ville|Yelp Events, Local Flavor|Huntersville|26|5.0
SjmwP-IY0d4uMs295TyE-Q|The Coffee Press|Coffee & Tea, Food|Charlotte|3|4.5
V53VP8FwKio5oZ1pqDFKoA|The Tradition Golf Club|Active Life, Golf|Charlotte|11|3.5
G8EgyDjDEiDvdgY4xjxZmw|Charlotte Express Inn|Event Planning & Services, Hotels & Travel, Hotels|Charlotte|3|1.0
BShmKdQIkKmB89fmvOe9Nw|Paventi's Pizzeria|Pizza, Restaurants|Charlotte|6|4.0
RBGGLBIOsn8rxv5Nott4zw|Sold On Charlotte Properties|Home Services, Real Estate Services, Apartments, Property Management, Real Estate|Charlotte|5|2.0
R9rUvsL3fS3uUWyFezKTAQ|Southern Style|Home Decor, Fashion, Flowers & Gifts, Interior Design, Accessories, Gift Shops, Home & Garden, Shopping, Home Services|Waxhaw|7|5.0
knUDyRib3VJbpZkpLa7YTg|K9 Refine|Pets, Pet Services, Pet Training|Charlotte|5|1.0
0QcxNPjk26to_tGIGloB_g|Main Street Grill|Restaurants, Diners, Breakfast & Brunch, Greek|Waxhaw|11|3.5
z11XxIN3sR6xaGPyJxWA4A|Walmart Neighborhood Market|Fashion, Food, Discount Store, Shopping, Grocery, Electronics, Department Stores, Drugstores|Pineville|19|3.0
Pgay5a3ZPZB_5ijSHAGoyA|Golden Gate Express|Restaurants, Chinese|Charlotte|4|3.5
1EWwkiDzblYwzi8ubYqTmw|Captain D's|Fish & Chips, Seafood, Restaurants, American (Traditional), Fast Food|Matthews|18|1.5
3So6l2S9DbnO2QaM0DCVbQ|Pansy Nails|Hair Removal, Nail Technicians, Nail Salons, Beauty & Spas, Waxing, Day Spas|Charlotte|17|3.5
jW6SsYhyFHXiTZXeDbKfEQ|Atkins Circle|Real Estate, Apartments, Home Services|Charlotte|14|2.0
nRvZCyasmX7gJmKb2AhOSA|Bartender's Ball|Nightlife, Event Planning & Services|Charlotte|4|4.5
_q9Ybxocl_vb4-6Ct6cz_A|Bath Fitter|Home & Garden, Kitchen & Bath, Shopping, Home Services, Contractors|Charlotte|4|5.0
ak0zg848hiMkT1hQwnIf0w|Koffee Kup Cafeteria|Southern, Cafeteria, Soul Food, Restaurants|Charlotte|14|4.5
I4B0YjkQ1efQqkYLtjY8cQ|Merlo & Fahrney Dentistry|Oral Surgeons, Cosmetic Dentists, General Dentistry, Health & Medical, Dentists|Charlotte|5|5.0
vpXVDlIN4FZFY2iVFkrMCQ|Hampton Inn & Suites Charlotte/Ballantyne|Hotels & Travel, Hotels, Event Planning & Services|Charlotte|8|4.5
6dCNT5c-m5Z9ZlRBknu1iQ|Tattooing U|Piercing, Beauty & Spas, Tattoo|Charlotte|12|3.0
6o5EZc8fP5sDeR1g4afWGQ|Audio Video Doctor|Home Services, Electronics Repair, Local Services, Television Service Providers|Charlotte|5|4.0
2Ug63VBcCzbZu3DUXbGlDg|Brilliant Sky Toys & Books - Charlotte|Books, Mags, Music & Video, Toy Stores, Bookstores, Shopping|Charlotte|21|4.5
DqNfhD2EHrlz6F76D187Pw|Gastonia Chrysler Dodge Jeep RAM|Financial Services, Car Dealers, Automotive, Auto Parts & Supplies|Gastonia|11|2.5
bMpSLJ6apL0USLlB5xSgpw|Artistic Brows Threading by Nazy|Hair Removal, Beauty & Spas, Permanent Makeup, Threading Services, Eyebrow Services|Charlotte|26|4.5
_csgqOCUWhaS4KAwm9Rcag|Chick-fil-A|Event Planning & Services, Caterers, Fast Food, Restaurants|Charlotte|62|2.5
M-20wxtdMmS_lGTSF9eDjA|Janix Shoes For Ladies|Shoe Stores, Shopping, Fashion|Charlotte|3|3.5
2f4yPsbPHSA2CF4I5IwIzg|Piel Body Spa|Massage, Skin Care, Hair Removal, Beauty & Spas, Waxing, Health & Medical, Massage Therapy|Charlotte|15|5.0
4WK-gzFEGkHl2c_WE6DxTA|Silver Wolf Crossfit|Beauty & Spas, Active Life, Massage, Fitness & Instruction, Interval Training Gyms, Gyms, Boot Camps|Charlotte|3|5.0
WcM95CvBQCokDVM1M9rBWA|Simply Yoga of Belmont|Active Life, Yoga, Fitness & Instruction|Belmont|5|5.0
VsgNiSm58YDQbMACmU1u_A|LaVie SouthPark|Real Estate, Home Services, Apartments|Charlotte|14|4.0
hxx6pwNbVO7QrJtoBN0VEg|Video Game World|Books, Mags, Music & Video, Shopping, Video Game Stores|Concord|3|3.5
sXQ1EhIRcXWzB9zVxNRmfw|Poboy's Low Country Seafood Market|Restaurants, Seafood Markets, Seafood, Food, Specialty Food, Sandwiches, Cajun/Creole|Charlotte|124|4.5
NCyC9VNjYYITAW0F4j5VkA|Candlelight Studio|Beauty & Spas, Massage, Hair Removal|Charlotte|6|3.5
o8nauTizH7H_GEAeV6HfMg|Hyderabadi Biryani House|Halal, Indian, Restaurants, Buffets, Chinese|Charlotte|125|3.5
vSb1U8xIn00WeG0X75K3HA|Nancy Nail Spa|Beauty & Spas, Nail Salons|Charlotte|12|4.0
xnnWZw6O-3_3PxW8J-QcQQ|Advanced Air Duct Cleaning|Air Duct Cleaning, Local Services, Professional Services|Charlotte|3|1.0
xykr9ywm-VaIbnyXeReYEg|Valvoline Instant Oil Change|Automotive, Oil Change Stations|Denver|3|2.0
rZPgX-Qd-ivU6rs_ZgvL8g|PetPeople|Pet Stores, Pets|Charlotte|3|5.0
994mqHnrwQ2V-zrhkiJxEg|Dunkin' Donuts|Coffee & Tea, Food, Donuts|Mint Hill|15|1.5
7f_6QowxcfEazih9OoSnGA|Fresh Exclusive|Fashion, Accessories, Shoe Stores, Hats, Watches, Shopping, Men's Clothing|Charlotte|3|1.0
i_dusgBfCdTA59gYhQPLhw|Dermatology Care of Charlotte|Health & Medical, Doctors, Dermatologists|Charlotte|16|2.5
-Pd-IBDWWwRNWzBBFTb7iQ|Marble Slab Creamery|Food, Ice Cream & Frozen Yogurt|Charlotte|40|3.5
b0n2D_Ry2WPo7XAV1Y1U0Q|Boardwalk Billy's Raw Bar-river & Ribs - Crown Point|Seafood, Sandwiches, Sports Bars, Barbeque, Bars, Nightlife, Restaurants, American (Traditional), Beer Bar, Cocktail Bars|Charlotte|78|3.5
hbzae3H9q_iIDYJIhpkoQw|Wingate By Wyndham Concord/Charlotte Area|Event Planning & Services, Hotels, Hotels & Travel|Concord|17|3.0
Gija3u7SaXAr3ittymiZ4A|Eggheads Breakfast Brunch and Lunch|Breakfast & Brunch, Restaurants|Charlotte|14|3.0
u5X8s12hNye5f1j3tn1Hvw|Capital One Services|Professional Services, Public Relations|Charlotte|3|2.5
_KA1DfzngdobPFdoeEO51g|Cabbellas Coffee Shop|Food, Ice Cream & Frozen Yogurt, Coffee & Tea|Denver|21|5.0
fMpw7mIAvtrqzjCs5oWCZA|Carmel Day Spa & Salon|Beauty & Spas, Day Spas, Hair Salons|Charlotte|31|2.0
VNVobBqsDH13Oraz3d6Mlw|3 Trade Food & Wine|Food, Beer, Wine & Spirits, Restaurants, American (New)|Charlotte|9|2.5
RDzIjoSBne3MtAoL0bbdmg|Deckscapes|Contractors, Decks & Railing, Home Services|Pineville|3|5.0
dRhhM_kK3BwUJ8YndD61_g|Smoke Modern Barbeque|Barbeque, Restaurants|Huntersville|125|4.0
FnOxs5FJieq7VXKlO5D22g|Bebe|Shoe Stores, Shopping, Women's Clothing, Outlet Stores, Fashion, Accessories|Charlotte|3|2.0
uCbZJa4Si538oRU5gpxQjw|Carolina Pines Plumbing|Plumbing, Home Services, Water Heater Installation/Repair|Waxhaw|4|5.0
AyMqmXmoanJRgXPrjKBhKw|Piedmontcleaners|Local Services, Dry Cleaning & Laundry, Sewing & Alterations|Charlotte|3|3.5
_XBAbib8CIDUNvhV5YMseQ|Madvapes|Shopping, Tobacco Shops, Vape Shops|Pineville|8|3.0
FU6KQ01FMtqddIHSaJli4Q|Punchy's Diner|American (Traditional), Diners, Burgers, Restaurants|Concord|55|4.0
2_nefhpE-sdQBuzTKAa1vw|Wells Fargo Bank|Financial Services, Banks & Credit Unions|Concord|4|4.0
goZHNz2qQm3WovADVyGhUg|You've Got Maids|Home Services, Home Cleaning|Charlotte|5|4.0
D5asLa8r8aSuP19MAGzGZg|Sears Home Appliance Showroom|Fashion, Shopping, Home & Garden, Building Supplies, Home Services, Hardware Stores, Department Stores, Local Services, Appliances & Repair, Shopping Centers, Outlet Stores, Plumbing, Appliances|Matthews|3|2.5
sh6_nUPFMn4lU9i4zCrlaw|Burlington Coat Factory Warehouse|Fashion, Shopping, Department Stores|Charlotte|7|3.0
yRYKXn_SuSPihF-DQjmFdQ|Wags In The City Pet Services|Pet Services, Pet Sitting, Pets, Dog Walkers|Charlotte|21|4.5
GGSfemo_uEVksZoICgo9wg|Foot Locker|Shoe Stores, Shopping, Sports Wear, Sporting Goods, Fashion|Charlotte|6|2.5
nowVNqKQekMLQQphP2lItA|Jack's New Yorker Deli|Breakfast & Brunch, Comfort Food, Delis, Sandwiches, Restaurants, Caterers, Event Planning & Services|Charlotte|37|4.0
LhxYjmSnakvKS1xK6HEe7Q|The Flats at Arrowood|Home Services, Real Estate, Apartments|Charlotte|3|1.0
VHAVNy-8DljdyJ-j57NlGg|Air Today LLC|Home & Garden, Heating & Air Conditioning/HVAC, Home Services, Appliances, Shopping, Water Heater Installation/Repair, Plumbing|Charlotte|6|5.0
b-RTSpuHvZUtOPjiLshS7A|Brevard Court Sundries|American (Traditional), Restaurants|Charlotte|3|3.0
hmWdycgDA6aJzd0EXYhqGg|Charlotte Mecklenburg Library - West Boulevard|Bookstores, Libraries, Books, Mags, Music & Video, Education, Educational Services, Shopping, Public Services & Government|Charlotte|3|4.0
Faz6oSHw6yhZF-myoZO_Nw|Solar Nails Spa|Waxing, Nail Salons, Beauty & Spas, Hair Removal|Huntersville|63|3.5
UvIbTnio3c83N8EqORlkug|Elizabeth Creamery|Food, Ice Cream & Frozen Yogurt|Charlotte|45|4.0
RWy_zKyAGjSZIqh15HjZMg|M Station Apartments|Home Services, Real Estate, Apartments|Charlotte|6|4.0
uRFO-UaMbE13CQDvFKmaTQ|Jazzy Cheesecakes|Bakeries, Desserts, Food|Charlotte|53|4.0
1PYFn3TX0zAOydMyKpQVnQ|UMI Teriyaki & Sushi|Asian Fusion, Specialty Food, Restaurants, Food|Charlotte|6|3.5
1Dx2W-2GL9LaE9j2vD5lfw|Cannon Pharmacy|Shopping, Drugstores|Concord|6|4.0
1U85-wGmlG9iIXcVeNA2LQ|Dippin Dots|Food, Ice Cream & Frozen Yogurt|Charlotte|4|3.0
LzV-R8g09dmAZL9bJEYFwQ|Christ South|Churches, Religious Organizations|Charlotte|3|5.0
1nKjgog4OhLUWfItSu1kCQ|Seven Oaks Cafe|Cafes, Restaurants|Belmont|17|3.5
ARwEuk7beLcNPUK-HLmVBw|Sticks & Stones Acupuncture|Acupuncture, Traditional Chinese Medicine, Health & Medical|Charlotte|3|5.0
U0HoFQjSDwvggTs7elNHrw|Alchemy: The Workshop|Towing, Automotive, Hair Salons, Local Services, Hair Extensions, Farm Equipment Repair, Beauty & Spas, Hair Stylists, Men's Hair Salons|Charlotte|61|4.5
hrA8586Sa-zBN56_FDtyMQ|Urban Sip|Nightlife, Bars, Wine Bars|Charlotte|20|3.5
wCGnFPUFxtTmaIXooYCywA|Sephora Nail Salon|Nail Salons, Hair Removal, Beauty & Spas, Waxing|Waxhaw|15|3.0
lqmjw7U8i0zI_gBRITLHUA|Rugged Wearhouse|Shopping, Discount Store|Charlotte|7|3.0
mD3eTatk9hgxi2iN3LZR3g|Bachi|Filipino, Restaurants, Sushi Bars, Japanese|Charlotte|10|5.0
Rcpjue3LKPyrLRgzw4kVPQ|Talley Properties|Property Management, Real Estate, Home Services, Real Estate Services|Charlotte|8|2.0
GfxHocUgi9iei7KXM6yXqw|OrthoCare Orthodontics|Orthodontists, Health & Medical, Dentists|Charlotte|3|2.5
ETHGHmN4j8cDjTD-4YVkhg|Cotswold Barber Shop|Beauty & Spas, Barbers|Charlotte|18|4.0
Z35sWrHZ8pfaHRuXLZc0lQ|South 21 Matthews|Salad, Restaurants, Sandwiches, Burgers|Matthews|50|4.0
zq0lt4E4_BhoUgFtUINDAQ|The North Face|Fashion, Department Stores, Sports Wear, Shoe Stores, Shopping, Outdoor Gear, Women's Clothing, Men's Clothing, Sporting Goods|Charlotte|3|3.0
